poll_id,pollster_id,pollster,sponsor_ids,sponsors,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,display_name,mode,state,start_date,end_date,internal,partisan,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,updated_at,notes,url,url_article,url_topline,url_crosstab,institution,yes,no,alternate_answers
50752,568,YouGov,,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2017-12-31T00:00:00Z,2018-01-02T00:00:00Z,FALSE,NA,85818,1277,rv,NA,rv,FALSE,2025-04-28 19:33:15 UTC,2025-04-28 19:33:15 UTC,NA,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/fzbo62v6dm/econTabReport.pdf,NA,NA,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/fzbo62v6dm/econTabReport.pdf,Congress,15,64,0
50758,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2017-12-30T00:00:00Z,2018-01-03T00:00:00Z,FALSE,NA,85366,477,a,NA,a,TRUE,2025-04-28 19:33:39 UTC,2025-04-28 19:33:39 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest,NA,NA,NA,Congress,24,63.3,12.8
50758,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2017-12-30T00:00:00Z,2018-01-03T00:00:00Z,FALSE,NA,84869,391,rv,NA,rv,TRUE,2025-04-28 19:33:39 UTC,2025-04-28 19:33:39 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/PD1:1,NA,NA,NA,Congress,25.8,66,8.7
50757,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2017-12-31T00:00:00Z,2018-01-04T00:00:00Z,FALSE,NA,84868,529,rv,NA,rv,TRUE,2025-04-28 19:33:24 UTC,2025-04-28 19:33:24 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/PD1:1,NA,NA,NA,Congress,26.8,64.5,8.7
50757,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2017-12-31T00:00:00Z,2018-01-04T00:00:00Z,FALSE,NA,85365,633,a,NA,a,TRUE,2025-04-28 19:33:39 UTC,2025-04-28 19:33:39 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest,NA,NA,NA,Congress,25.1,61.9,13
50779,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-01T00:00:00Z,2018-01-05T00:00:00Z,FALSE,NA,85364,803,a,NA,a,TRUE,2025-04-28 19:33:39 UTC,2025-04-28 19:33:39 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest,NA,NA,NA,Congress,24.7,62.4,12.8
50779,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-01T00:00:00Z,2018-01-05T00:00:00Z,FALSE,NA,84867,674,rv,NA,rv,TRUE,2025-04-28 19:33:39 UTC,2025-04-28 19:33:39 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/PD1:1,NA,NA,NA,Congress,26,65.5,8.5
50778,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-02T00:00:00Z,2018-01-06T00:00:00Z,FALSE,NA,85363,808,a,NA,a,TRUE,2025-04-28 19:33:24 UTC,2025-04-28 19:33:24 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest,NA,NA,NA,Congress,25.4,62.9,11.7
50778,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-02T00:00:00Z,2018-01-06T00:00:00Z,FALSE,NA,84866,690,rv,NA,rv,TRUE,2025-04-28 19:33:24 UTC,2025-04-28 19:33:24 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/PD1:1,NA,NA,NA,Congress,27.2,65,7.8
50777,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-03T00:00:00Z,2018-01-07T00:00:00Z,FALSE,NA,84865,675,rv,NA,rv,TRUE,2025-04-28 19:33:24 UTC,2025-04-28 19:33:24 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/PD1:1,NA,NA,NA,Congress,26.5,66,7.5
50768,169,Gallup,,NA,NA,NA,NA,Gallup,Live Phone,NA,2018-01-02T00:00:00Z,2018-01-07T00:00:00Z,FALSE,NA,85819,1024,a,NA,a,FALSE,2025-04-28 19:33:16 UTC,2025-04-28 19:33:16 UTC,NA,http://news.gallup.com/opinion/polling-matters/225749/looming-shutdown-further-damage-government-image.aspx,NA,NA,NA,Congress,20,75,0
50777,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-03T00:00:00Z,2018-01-07T00:00:00Z,FALSE,NA,85362,780,a,NA,a,TRUE,2025-04-28 19:33:39 UTC,2025-04-28 19:33:39 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest,NA,NA,NA,Congress,25.3,64,10.6
72316,1639,Long Island University,,NA,NA,NA,NA,"Long Island University Steven S. Hornstein Center for Policy, Polling, and Analysis",Online Opt-In Panel,NA,2018-01-05T00:00:00Z,2018-01-08T00:00:00Z,FALSE,NA,135676,1031,a,NA,a,FALSE,2025-04-28 19:33:28 UTC,2025-04-28 19:33:28 UTC,NA,https://www.liu.edu/steven-s-hornstein-center-for-policy-polling-and-analysis/research/President-Trumps-Approval-Rating-Down-to-29-Percent,NA,NA,NA,Congress,14,63,23
50776,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-04T00:00:00Z,2018-01-08T00:00:00Z,FALSE,NA,84864,674,rv,NA,rv,TRUE,2025-04-28 19:33:27 UTC,2025-04-28 19:33:27 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/PD1:1,NA,NA,NA,Congress,24.9,67.5,7.6
50776,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-04T00:00:00Z,2018-01-08T00:00:00Z,FALSE,NA,85361,792,a,NA,a,TRUE,2025-04-28 19:33:27 UTC,2025-04-28 19:33:27 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest,NA,NA,NA,Congress,24.7,64.1,11.2
50793,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-05T00:00:00Z,2018-01-09T00:00:00Z,FALSE,NA,84863,679,rv,NA,rv,TRUE,2025-04-28 19:33:25 UTC,2025-04-28 19:33:25 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/PD1:1,NA,NA,NA,Congress,23.1,69.7,7.2
50781,568,YouGov,,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2018-01-08T00:00:00Z,2018-01-09T00:00:00Z,FALSE,NA,85820,1327,rv,NA,rv,FALSE,2025-04-28 19:33:16 UTC,2025-04-28 19:33:16 UTC,NA,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/wtt95as3fo/econTabReport.pdf,NA,NA,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/wtt95as3fo/econTabReport.pdf,Congress,14,67,0
50793,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-05T00:00:00Z,2018-01-09T00:00:00Z,FALSE,NA,85360,809,a,NA,a,TRUE,2025-04-28 19:33:25 UTC,2025-04-28 19:33:25 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest,NA,NA,NA,Congress,23,66.3,10.7
50792,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-06T00:00:00Z,2018-01-10T00:00:00Z,FALSE,NA,84862,656,rv,NA,rv,TRUE,2025-04-28 19:33:25 UTC,2025-04-28 19:33:25 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/PD1:1,NA,NA,NA,Congress,23.1,68.8,8
50792,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-06T00:00:00Z,2018-01-10T00:00:00Z,FALSE,NA,85359,788,a,NA,a,TRUE,2025-04-28 19:33:25 UTC,2025-04-28 19:33:25 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest,NA,NA,NA,Congress,23.3,66.1,10.6
50791,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-07T00:00:00Z,2018-01-11T00:00:00Z,FALSE,NA,84861,654,rv,NA,rv,TRUE,2025-04-28 19:33:39 UTC,2025-04-28 19:33:39 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/PD1:1,NA,NA,NA,Congress,22.1,69,8.9
50791,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-07T00:00:00Z,2018-01-11T00:00:00Z,FALSE,NA,85358,805,a,NA,a,TRUE,2025-04-28 19:33:39 UTC,2025-04-28 19:33:39 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest,NA,NA,NA,Congress,22.5,65.2,12.3
50803,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-08T00:00:00Z,2018-01-12T00:00:00Z,FALSE,NA,85357,858,a,NA,a,TRUE,2025-04-28 19:33:39 UTC,2025-04-28 19:33:39 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest,NA,NA,NA,Congress,23,63.6,13.4
50803,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-08T00:00:00Z,2018-01-12T00:00:00Z,FALSE,NA,84860,688,rv,NA,rv,TRUE,2025-04-28 19:33:25 UTC,2025-04-28 19:33:25 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/PD1:1,NA,NA,NA,Congress,23,67.7,9.3
50802,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-09T00:00:00Z,2018-01-13T00:00:00Z,FALSE,NA,85356,832,a,NA,a,TRUE,2025-04-28 19:33:39 UTC,2025-04-28 19:33:39 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest,NA,NA,NA,Congress,22.1,64.1,13.8
50802,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-09T00:00:00Z,2018-01-13T00:00:00Z,FALSE,NA,84859,659,rv,NA,rv,TRUE,2025-04-28 19:33:39 UTC,2025-04-28 19:33:39 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/PD1:1,NA,NA,NA,Congress,23.1,68.7,8.2
50801,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-10T00:00:00Z,2018-01-14T00:00:00Z,FALSE,NA,85355,776,a,NA,a,TRUE,2025-04-28 19:33:39 UTC,2025-04-28 19:33:39 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest,NA,NA,NA,Congress,23.4,61.4,15.1
50801,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-10T00:00:00Z,2018-01-14T00:00:00Z,FALSE,NA,84858,611,rv,NA,rv,TRUE,2025-04-28 19:33:39 UTC,2025-04-28 19:33:39 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/PD1:1,NA,NA,NA,Congress,24.3,65.2,10.4
50800,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-11T00:00:00Z,2018-01-15T00:00:00Z,FALSE,NA,85354,822,a,NA,a,TRUE,2025-04-28 19:33:39 UTC,2025-04-28 19:33:39 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest,NA,NA,NA,Congress,22.8,62,15.2
50800,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-11T00:00:00Z,2018-01-15T00:00:00Z,FALSE,NA,84857,642,rv,NA,rv,TRUE,2025-04-28 19:33:39 UTC,2025-04-28 19:33:39 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/PD1:1,NA,NA,NA,Congress,23.4,66.4,10.2
50822,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-12T00:00:00Z,2018-01-16T00:00:00Z,FALSE,NA,85353,820,a,NA,a,TRUE,2025-04-28 19:33:39 UTC,2025-04-28 19:33:39 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest,NA,NA,NA,Congress,23.1,62.9,14
50807,396,Quinnipiac,,NA,NA,NA,NA,Quinnipiac University,Live Phone,NA,2018-01-12T00:00:00Z,2018-01-16T00:00:00Z,FALSE,NA,85821,1212,rv,NA,rv,FALSE,2025-04-28 19:33:30 UTC,2025-04-28 19:33:30 UTC,NA,https://poll.qu.edu/poll-release-legacy?releaseid=2514,NA,NA,https://poll.qu.edu/poll-release-legacy?releaseid=2514,Congress,16,78,0
50822,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-12T00:00:00Z,2018-01-16T00:00:00Z,FALSE,NA,84856,648,rv,NA,rv,TRUE,2025-04-28 19:33:24 UTC,2025-04-28 19:33:24 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/PD1:1,NA,NA,NA,Congress,23.5,66.8,9.7
50811,79,CBS News,,NA,NA,NA,NA,CBS News,Live Phone,NA,2018-01-13T00:00:00Z,2018-01-16T00:00:00Z,FALSE,NA,85822,1225,a,NA,a,FALSE,2025-04-28 19:33:37 UTC,2025-04-28 19:33:37 UTC,NA,https://www.cbsnews.com/news/trump-at-one-year-low-job-approval-but-economy-is-good-cbs-news-poll/,NA,NA,NA,Congress,18,75,0
50806,568,YouGov,,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2018-01-14T00:00:00Z,2018-01-16T00:00:00Z,FALSE,NA,85823,1311,rv,NA,rv,FALSE,2025-04-28 19:33:07 UTC,2025-04-28 19:33:07 UTC,NA,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/gcv50vr08k/econTabReport.pdf,NA,NA,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/gcv50vr08k/econTabReport.pdf,Congress,11,69,0
50821,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-13T00:00:00Z,2018-01-17T00:00:00Z,FALSE,NA,85352,791,a,NA,a,TRUE,2025-04-28 19:33:39 UTC,2025-04-28 19:33:39 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest,NA,NA,NA,Congress,24,62.7,13.3
50821,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-13T00:00:00Z,2018-01-17T00:00:00Z,FALSE,NA,84855,630,rv,NA,rv,TRUE,2025-04-28 19:33:24 UTC,2025-04-28 19:33:24 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/PD1:1,NA,NA,NA,Congress,23.6,66.3,10.1
50820,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-14T00:00:00Z,2018-01-18T00:00:00Z,FALSE,NA,85351,789,a,NA,a,TRUE,2025-04-28 19:33:24 UTC,2025-04-28 19:33:24 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest,NA,NA,NA,Congress,23.4,64.7,11.9
50823,1866,CNN/SSRS,,NA,NA,NA,NA,CNN/SSRS,Live Phone,NA,2018-01-14T00:00:00Z,2018-01-18T00:00:00Z,FALSE,NA,85824,NA,rv,NA,rv,FALSE,2025-04-28 19:33:07 UTC,2025-04-28 19:33:07 UTC,NA,http://cdn.cnn.com/cnn/2018/images/01/19/rel1a-trump2c.shutdown2c.immigration.pdf,NA,NA,http://cdn.cnn.com/cnn/2018/images/01/19/rel1a-trump2c.shutdown2c.immigration.pdf,Congress,16,78,0
50820,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-14T00:00:00Z,2018-01-18T00:00:00Z,FALSE,NA,84854,635,rv,NA,rv,TRUE,2025-04-28 19:33:24 UTC,2025-04-28 19:33:24 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/PD1:1,NA,NA,NA,Congress,23.1,66.5,10.4
50837,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-15T00:00:00Z,2018-01-19T00:00:00Z,FALSE,NA,84853,668,rv,NA,rv,TRUE,2025-04-28 19:33:24 UTC,2025-04-28 19:33:24 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/PD1:1,NA,NA,NA,Congress,21.9,69.5,8.6
50837,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-15T00:00:00Z,2018-01-19T00:00:00Z,FALSE,NA,85350,825,a,NA,a,TRUE,2025-04-28 19:33:25 UTC,2025-04-28 19:33:25 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest,NA,NA,NA,Congress,22.4,67.2,10.3
50836,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-16T00:00:00Z,2018-01-20T00:00:00Z,FALSE,NA,84852,895,rv,NA,rv,TRUE,2025-04-28 19:33:24 UTC,2025-04-28 19:33:24 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/PD1:1,NA,NA,NA,Congress,21.7,70.2,8.1
50836,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-16T00:00:00Z,2018-01-20T00:00:00Z,FALSE,NA,85349,1101,a,NA,a,TRUE,2025-04-28 19:33:24 UTC,2025-04-28 19:33:24 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest,NA,NA,NA,Congress,21.7,67.3,11
50835,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-17T00:00:00Z,2018-01-21T00:00:00Z,FALSE,NA,85348,1343,a,NA,a,TRUE,2025-04-28 19:33:39 UTC,2025-04-28 19:33:39 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest,NA,NA,NA,Congress,20.4,69.4,10.2
50835,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-17T00:00:00Z,2018-01-21T00:00:00Z,FALSE,NA,84851,1094,rv,NA,rv,TRUE,2025-04-28 19:33:39 UTC,2025-04-28 19:33:39 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/PD1:1,NA,NA,NA,Congress,19.8,72.9,7.2
50834,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-18T00:00:00Z,2018-01-22T00:00:00Z,FALSE,NA,85347,1460,a,NA,a,TRUE,2025-04-28 19:33:39 UTC,2025-04-28 19:33:39 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest,NA,NA,NA,Congress,18.2,71.4,10.4
50834,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-18T00:00:00Z,2018-01-22T00:00:00Z,FALSE,NA,84850,1189,rv,NA,rv,TRUE,2025-04-28 19:33:39 UTC,2025-04-28 19:33:39 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/PD1:1,NA,NA,NA,Congress,18.2,75,6.8
50844,1597,Beacon/Shaw,,Fox News,NA,NA,NA,Beacon Research/Shaw & Co. Research,Live Phone,NA,2018-01-21T00:00:00Z,2018-01-23T00:00:00Z,FALSE,NA,85825,1002,rv,NA,rv,FALSE,2025-04-28 19:33:15 UTC,2025-04-28 19:33:15 UTC,NA,https://andersonrobbins.com/wp-content/uploads/2018/01/012418_national_january-24-release.pdf,NA,NA,NA,Congress,15,70,0
50851,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-19T00:00:00Z,2018-01-23T00:00:00Z,FALSE,NA,84849,1233,rv,NA,rv,TRUE,2025-04-28 19:33:39 UTC,2025-04-28 19:33:39 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/PD1:1,NA,NA,NA,Congress,18,75.3,6.8
50839,568,YouGov,,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2018-01-21T00:00:00Z,2018-01-23T00:00:00Z,FALSE,NA,85826,1301,rv,NA,rv,FALSE,2025-04-28 19:33:16 UTC,2025-04-28 19:33:16 UTC,NA,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/sqnlgzhr9l/econTabReport.pdf,NA,NA,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/sqnlgzhr9l/econTabReport.pdf,Congress,9,76,0
50851,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-19T00:00:00Z,2018-01-23T00:00:00Z,FALSE,NA,85346,1501,a,NA,a,TRUE,2025-04-28 19:33:39 UTC,2025-04-28 19:33:39 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest,NA,NA,NA,Congress,18,71.6,10.4
50850,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-20T00:00:00Z,2018-01-24T00:00:00Z,FALSE,NA,84848,1243,rv,NA,rv,TRUE,2025-04-28 19:33:39 UTC,2025-04-28 19:33:39 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/PD1:1,NA,NA,NA,Congress,17.3,76.1,6.6
50850,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-20T00:00:00Z,2018-01-24T00:00:00Z,FALSE,NA,85345,1519,a,NA,a,TRUE,2025-04-28 19:33:39 UTC,2025-04-28 19:33:39 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest,NA,NA,NA,Congress,17.3,72.2,10.4
50849,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-21T00:00:00Z,2018-01-25T00:00:00Z,FALSE,NA,84847,985,rv,NA,rv,TRUE,2025-04-28 19:33:25 UTC,2025-04-28 19:33:25 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/PD1:1,NA,NA,NA,Congress,16.6,77.5,5.9
66572,552,Winston,,Winning the Issues,NA,NA,NA,The Winston Group,Online Opt-In Panel,NA,2018-01-24T00:00:00Z,2018-01-25T00:00:00Z,FALSE,REP,124090,1000,rv,NA,rv,FALSE,2025-04-28 19:33:22 UTC,2025-04-28 19:33:22 UTC,NA,https://www.winningtheissues.org/wp-content/uploads/2018/04/Winning-the-Issues-Jan-2018-Final-Toplines.pdf,NA,https://www.winningtheissues.org/wp-content/uploads/2018/04/Winning-the-Issues-Jan-2018-Final-Toplines.pdf,NA,Congress,19,69,12
50849,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-21T00:00:00Z,2018-01-25T00:00:00Z,FALSE,NA,85344,1198,a,NA,a,TRUE,2025-04-28 19:33:25 UTC,2025-04-28 19:33:25 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest,NA,NA,NA,Congress,16.7,74.1,9.2
50859,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-22T00:00:00Z,2018-01-26T00:00:00Z,FALSE,NA,85343,912,a,NA,a,TRUE,2025-04-28 19:33:25 UTC,2025-04-28 19:33:25 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest,NA,NA,NA,Congress,17.1,72,10.9
50859,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-22T00:00:00Z,2018-01-26T00:00:00Z,FALSE,NA,84846,741,rv,NA,rv,TRUE,2025-04-28 19:33:25 UTC,2025-04-28 19:33:25 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/PD1:1,NA,NA,NA,Congress,17.5,76,6.5
50858,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-23T00:00:00Z,2018-01-27T00:00:00Z,FALSE,NA,84845,778,rv,NA,rv,TRUE,2025-04-28 19:33:25 UTC,2025-04-28 19:33:25 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/PD1:1,NA,NA,NA,Congress,22.8,71,6.2
50858,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-23T00:00:00Z,2018-01-27T00:00:00Z,FALSE,NA,85342,954,a,NA,a,TRUE,2025-04-28 19:33:39 UTC,2025-04-28 19:33:39 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest,NA,NA,NA,Congress,22.2,68,9.8
50857,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-24T00:00:00Z,2018-01-28T00:00:00Z,FALSE,NA,84844,752,rv,NA,rv,TRUE,2025-04-28 19:33:25 UTC,2025-04-28 19:33:25 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/PD1:1,NA,NA,NA,Congress,23.1,71.1,5.8
50857,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-24T00:00:00Z,2018-01-28T00:00:00Z,FALSE,NA,85341,929,a,NA,a,TRUE,2025-04-28 19:33:25 UTC,2025-04-28 19:33:25 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest,NA,NA,NA,Congress,22.6,68.1,9.4
50856,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-25T00:00:00Z,2018-01-29T00:00:00Z,FALSE,NA,85340,905,a,NA,a,TRUE,2025-04-28 19:33:39 UTC,2025-04-28 19:33:39 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest,NA,NA,NA,Congress,25,65.9,9
50856,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-01-25T00:00:00Z,2018-01-29T00:00:00Z,FALSE,NA,84843,739,rv,NA,rv,TRUE,2025-04-28 19:33:39 UTC,2025-04-28 19:33:39 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/PD1:1,NA,NA,NA,Congress,25.3,68.6,6.2
50861,568,YouGov,,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2018-01-28T00:00:00Z,2018-01-30T00:00:00Z,FALSE,NA,85828,1264,rv,NA,rv,FALSE,2025-04-28 19:33:16 UTC,2025-04-28 19:33:16 UTC,NA,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/81kgdte5zw/econTabReport.pdf,NA,NA,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/81kgdte5zw/econTabReport.pdf,Congress,9,74,0
